date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T_out,RH_out,Press_mm_hg,Windspeed,Visibility,Tdewpoint
23-01-2016 15:40,70.0,10.0,16.89,45.42666667,16.1,45.36333333,17.29,42.73,15.19,44.2,15.39,50.335,6.9,,770.5666667,4.0,54.66666667,6.43
31-01-2016 15:40,90.0,10.0,22.1,42.0,21.6,40.82666667,21.2,43.4,,44.4,17.7,51.735,7.93,97.0,750.9666667,7.0,34.33333333,7.5
23-05-2016 17:40,123.46060619622395,10.0,24.79,47.33,24.26,44.02666667,25.79,41.9,24.2,45.12666667,23.445,47.9,14.8,72.33333333,757.8,7.0,40.0,9.83
16-03-2016 00:30,60.0,20.0,21.39,41.4,18.5,46.79,20.79,38.59,21.13333333,37.23,18.79,47.4,4.35,92.0,764.5,3.0,45.525721013639455,3.1
22-02-2016 03:30,,20.0,21.6,44.0,20.2,44.56,22.1,44.0,21.42666667,44.12666667,18.51428571,56.29,10.1,82.0,752.75,9.0,40.0,
13-03-2016 09:20,130.38782646391832,10.0,19.89,36.125,17.39333333,39.23333333,19.92666667,36.23,19.85666667,35.32666667,17.89,47.96333333,0.933,87.0,769.8333333,4.666666667,44.06842199575475,-1.0
19-03-2016 01:10,50.0,10.0,22.1,36.73,19.29,39.53,21.79,36.4,20.1,34.79,18.39,46.7,5.27,89.0,762.5833333,6.764579400455416,42.55652843128627,3.53
15-05-2016 10:30,200.0,10.0,23.29,35.06,21.89,33.856,23.66,33.08,23.53333333,33.46666667,23.2,37.816,9.55,63.5,761.95,4.5,40.0,2.9
11-03-2016 08:30,983.4545,10.0,20.13333333,37.56,16.66666667,42.79,20.32333333,37.32666667,19.7,34.76,18.06666667,45.76666667,0.55,93.0,764.65,1.0,15.0,-0.5
15-02-2016 17:00,40.0,20.0,20.79,37.2,,36.79,21.0,36.9,19.0,35.0,17.6,48.59,5.0,64.0,762.8,5.0,40.0,-1.3
13-03-2016 14:00,40.0,10.0,21.39,35.06666667,20.5,34.16333333,20.39,35.95,21.0,33.7,18.0,45.36333333,8.8,59.0,769.2,6.0,23.0,1.2
20-01-2016 19:20,410.0,40.0,18.23,44.25666667,17.66333333,39.73,,41.86333333,16.13333333,36.66333333,16.0,51.41666667,-0.1,92.0,760.8666667,1.666666667,50.66666667,-1.23
04-03-2016 00:40,60.0,10.0,22.1,36.80571429,20.15714286,37.22571429,20.7675,37.9,19.79,35.29,18.9725,52.63125,3.03,83.33333333,747.3333333,3.666666667,36.33333333,0.4
25-03-2016 11:00,,10.0,21.0,40.46666667,18.5,44.2,21.6,38.16333333,19.7,39.4,19.26,48.02666667,7.5,95.0,754.0,4.0,64.0,6.8
27-01-2016 13:30,40.0,10.0,,46.0,18.89,45.79,19.79,45.12666667,18.6,47.29,17.5,54.95555556,11.2,82.0,756.35,10.0,34.5,8.2
16-03-2016 10:30,50.0,,20.79,40.3,21.16333333,94.1089,22.35666667,39.46666667,21.5,35.33333333,18.7,47.29,6.0,61.0,764.85,8.5,34.5,-1.05
26-04-2016 12:10,50.0,10.0,,36.9,21.26,35.13333333,21.76,35.12666667,20.89,34.79,19.39,44.2,6.1,76.83333333,748.0,8.333333333,,2.33
26-01-2016 00:50,30.0,10.0,21.2,43.2,20.6,42.62666667,20.63333333,44.4,22.32333333,46.286897101288176,17.87333333,51.70666667,9.3,89.0,764.2666667,4.0,24.5,7.53
20-05-2016 21:10,60.0,10.0,23.5,44.4,22.5,43.79,,40.59,23.5,43.16333333,22.89,54.48142857,15.4,71.5,758.1333333,1.833333333,40.0,10.1
27-05-2016 01:00,60.0,20.0,24.29,44.7,22.79,44.29,26.79,39.79,24.79,,22.5,57.96666667,14.5,,755.9,2.0,62.0,11.0
24-03-2016 16:40,140.0,10.0,28.727,,19.5,40.46666667,21.79,37.4,20.6,36.8,19.29,46.0,9.2,66.0,756.1666667,4.0,36.33333333,3.1
13-03-2016 15:20,70.0,10.0,22.0,34.32666667,20.6,34.2,20.56666667,35.73,21.0,33.29,18.0,44.43333333,9.4,56.0,768.6,7.0,36.0,0.9
04-02-2016 14:30,50.0,30.0,21.39,45.46666667,20.6,42.86333333,22.5,43.4,20.29,44.16333333,18.5,90.0994,9.5,90.5,761.6,6.5,34.5,8.0
17-05-2016 23:50,60.0,30.0,23.6,41.0,,41.03857143,,39.09,23.5,38.79,21.29,56.12142857,11.9,80.83333333,756.2166667,2.0,26.0,8.67
31-01-2016 13:10,122.8783362019741,10.0,21.66666667,40.7,20.89,39.79,21.82333333,44.6,20.2,43.06666667,17.6,51.09,7.07,95.0,752.5833333,6.0,46.33333333,6.37
04-02-2016 07:40,50.0,20.0,,43.1725,20.1,42.03,21.80111111,,19.9175,42.1175,18.7,56.045,3.8,92.0,763.6,5.333333333,36.33333333,2.6
08-02-2016 12:20,370.0,20.0,21.0,45.32666667,20.2,43.0,23.06666667,44.8,21.0,43.15666667,,54.51,7.97,77.33333333,739.3666667,10.0,40.0,4.13
24-03-2016 03:00,50.0,10.0,21.79,38.7,19.2,41.5,,38.96666667,,37.2,19.6,48.4,5.5,91.0,756.6,1.0,65.0,4.2
31-03-2016 11:30,100.0,10.0,21.29,39.2,19.2,42.09,22.29,37.59,20.39,39.09,,57.56666667,,,754.8,4.0,34.5,5.15
28-03-2016 12:00,130.0,10.0,22.1,40.82333333,21.3925,40.67,22.53333333,38.43333333,21.2,39.39,19.89,46.16333333,10.3,73.0,740.8,8.0,40.0,5.6
19-03-2016 05:10,20.0,30.0,21.29,37.1725,18.39,40.2,21.5,47.95321846251767,19.89,35.0,18.29,46.7,15.14201513700425,88.0,761.8,1.166666667,45.653463791307125,2.8
01-02-2016 03:30,50.0,10.0,21.575,47.0225,20.66666667,46.9,21.63333333,46.62666667,18.89,49.29,23.928680676309636,52.16333333,10.9,93.0,757.7,7.0,42.51285670287896,9.85
15-04-2016 10:50,530.0,20.0,,47.62333333,29.323,47.02666667,25.445,41.1,22.2,41.56666667,20.5,51.2,11.0,81.83333333,748.55,,63.8683,8.03
20-04-2016 09:00,80.0,10.0,21.0,38.06666667,20.66,38.6,22.1,,21.65714286,35.27714286,19.7,41.96666667,6.3,82.0,768.1,4.0,24.0,3.4
19-03-2016 00:30,50.0,10.0,22.26,36.56,19.5,39.29,21.79,36.29,20.2,34.7,18.39,46.59,5.35,88.0,762.55,3.5,49.89471481147871,3.5
17-02-2016 17:40,70.0,10.0,20.7,,19.1,34.12666667,20.1,35.15285714,19.2,34.045,17.64,43.334,1.93,99.1462,756.5333333,2.333333333,49.66666667,-0.9
04-05-2016 13:50,70.0,10.0,23.2,34.2,24.5,31.818739962382487,23.1,33.7,23.26,33.09,20.6,47.06666667,15.3,55.879941135726526,766.2666667,2.833333333,40.0,0.583
16-01-2016 22:10,210.0,20.0,23.16666667,38.16333333,22.1,37.79,21.89,41.7,,40.53,18.79,51.29,0.583,97.16666667,764.75,2.166666667,24.0,0.167
17-01-2016 18:40,114.48167177652603,20.0,22.025,41.075,20.16666667,40.69333333,20.82333333,39.12666667,22.03333333,37.32666667,18.73,56.13333333,-0.933,80.33333333,764.8,7.1561413265233025,40.0,-4.0
24-02-2016 06:00,40.0,20.0,20.32333333,39.5,,79.3408,21.2,40.645,19.79,38.2,18.46333333,58.43,-1.0,98.0,760.0,2.0,37.0,
09-03-2016 13:40,90.0,20.0,19.42666667,36.59,16.79,40.0,19.89,37.09,18.7,34.4,17.39,43.2,7.03,97.1344,744.1666667,9.666666667,40.0,0.5
02-04-2016 02:30,50.0,10.0,21.29,,18.92666667,42.2,22.1,,20.2,,28.301,45.5,7.65,81.0,758.95,2.0,40.0,4.5
03-03-2016 08:10,50.0,20.0,20.2,38.86333333,18.46333333,39.4,20.79,38.79,19.7,37.4,17.89,48.5,3.12,93.0,743.6,4.166666667,24.0,2.1
08-03-2016 12:20,130.50942908154343,20.0,19.66666667,38.56,18.79,37.4,20.1,36.2,19.06666667,35.9,17.5,44.56,5.73,76.33333333,757.3,3.0,40.0,1.8
01-02-2016 19:30,90.0,20.0,,51.63333333,23.2,44.53333333,24.29,45.62333333,19.7,48.73,20.765,51.02833333,10.7,85.0,759.9,9.0,40.0,8.3
10-03-2016 00:20,60.0,30.0,20.66666667,36.79,18.0,39.79,20.0,37.53,21.1,35.56,18.23,57.03,3.67,78.66666667,750.9,1.666666667,25.0,0.3
02-04-2016 03:50,40.0,20.0,21.2,38.9,18.79,42.5,22.0,,20.1,38.2,19.39,45.4,7.15,83.83333333,758.8,2.0,27.5,4.6
04-03-2016 09:20,40.0,30.0,20.42142857,37.89714286,18.6,39.0,20.6,38.0,19.22571429,36.72571429,18.175,47.9,4.13,91.95238095,739.8952381,5.142857143,51.0,2.92
01-03-2016 14:00,80.0,20.0,20.1,40.73333333,18.39,37.495,20.35666667,35.79,19.1,34.83333333,17.5,43.32666667,3.6,94.0,,8.0,41.0,2.7
17-04-2016 03:00,60.0,20.0,21.79,39.79,18.39,45.09,23.79,38.43333333,21.15714286,37.9,20.6,46.36333333,1.8,97.0,751.3,1.0,47.23108596177273,1.3
07-05-2016 02:10,132.48925306472103,10.0,24.0,37.9,22.06666667,38.96666667,24.39,37.59,23.7,36.7,21.1,49.23,14.8,53.83333333,752.4833333,2.166666667,40.0,5.43
28-03-2016 19:30,120.0,10.0,23.5,39.0,,39.3,23.6,38.53,21.2,81.482,20.29,46.3,8.9,70.5,743.9,5.0,40.0,3.75
29-02-2016 14:00,590.0,30.0,20.6975,35.0,,33.36333333,21.63333333,35.29,19.6,31.92666667,17.1,47.9,5.6,52.0,,6.0,40.0,-3.7
27-01-2016 19:40,30.0,20.0,19.39,46.43333333,,46.29,19.89,45.29,18.29,47.7,17.445,54.31444444,9.73,92.33333333,755.0,8.333333333,64.33333333,8.5
03-05-2016 20:00,90.0,20.0,23.29,34.09,23.50461340503517,32.36333333,23.29,35.76,22.79,33.4,21.995,59.41597796939149,12.3,45.0,765.2,4.0,40.0,0.5
17-04-2016 14:00,60.0,10.0,,39.52666667,21.79,38.22333333,23.06666667,79.1672,22.1,36.22571429,20.79,52.66,8.6,78.0,756.1,5.0,40.0,4.9
17-02-2016 01:20,60.0,30.0,21.32333333,35.29,18.89,35.86333333,20.39,37.4,19.5,35.0,19.03333333,54.19333333,-3.27,90.0,767.2333333,2.333333333,49.0,
15-05-2016 11:50,110.0,10.0,23.1,35.29,22.92142857,33.86857143,24.0,34.47142857,23.7,34.145,23.2,37.5,10.5,58.5,762.1,4.833333333,40.0,2.72
,440.0,10.0,20.63333333,33.63,27.4197,33.5,20.0,,20.2,32.86333333,18.32333333,43.0,6.52,68.66666667,767.15,2.833333333,62.66666667,1.13
18-01-2016 16:20,50.0,20.0,,41.29,18.175,41.475,19.56666667,40.7,18.7,,17.5,55.23461538,-0.733,74.0,756.7333333,2.0,36.33333333,-4.93
21-02-2016 00:10,50.0,20.0,21.82333333,43.53,20.55,43.5,21.79,42.0,23.36,43.32666667,18.45285714,54.81142857,10.8,89.5,754.7666667,10.83333333,31.5,9.1
25-02-2016 14:10,110.0,20.0,21.0,38.63333333,19.79,37.4,23.63333333,39.56333333,22.39,35.62666667,17.89,47.51285714,5.52,60.16666667,756.7166667,3.666666667,40.0,-1.72
25-05-2016 00:20,60.0,10.0,24.2,40.29,21.85666667,41.9,,39.5,24.2,40.06,21.5,38.7,9.13,82.66666667,758.1666667,1.0,29.0,6.23
22-04-2016 01:00,50.0,20.0,22.7,37.32666667,20.79,38.46666667,23.39,37.5,22.79,35.0,,42.9,12.5,,760.3,1.0,28.0,5.4
18-05-2016 11:20,60.0,20.0,23.2,42.66333333,23.32333333,40.65666667,29.6277,39.86,,41.59,21.11428571,45.68428571,15.9,67.0,751.5,6.333333333,36.33333333,9.8
15-03-2016 01:40,50.0,10.0,21.76,35.79,,40.9,21.79,35.23,20.6,34.0,19.7,40.9,0.433,81.33333333,766.5,2.0,50.33333333,-2.47
23-02-2016 07:00,60.0,20.0,20.6,,18.79,44.4,21.79,42.66333333,20.29,41.59,18.956,50.29,3.9,95.0,754.0,2.0,20.0,3.1
30-04-2016 10:50,290.0,10.0,21.39,37.82666667,20.2,38.16333333,23.82666667,40.49,20.0,,19.2,42.59,7.85,78.83333333,759.05,1.0,40.0,4.38
22-05-2016 08:30,220.0,10.0,24.47636364,52.76172727,23.52522523,52.09471471,27.30827273,46.44636364,23.78558559,48.88720721,22.69414414,54.15281532,15.2,94.5,750.15,3.5,40.0,14.3
07-02-2016 23:20,80.0,20.0,22.2,41.79,21.26,41.5,21.6,43.29,20.89,42.06666667,20.18222222,90.91555556,7.77,72.33333333,744.3,13.0,35.0,3.0
23-03-2016 17:10,110.0,10.0,21.29,36.9,19.23,39.03,21.7,37.2,20.5,37.19333333,19.5,43.96666667,8.93,78.33333333,755.8166667,5.0,40.0,5.38
06-05-2016 11:30,70.0,20.0,23.03333333,38.12666667,26.85666667,30.29,23.73,36.76,24.1,35.7,19.79,47.79,18.8,49.0,754.15,3.0,40.0,7.7
,120.0,,23.1,43.22666667,22.39,41.245,21.79,44.39,20.1,46.22333333,20.96611111,72.54833333,2.67,96.16666667,,1.166666667,28.33333333,2.1
22-03-2016 07:20,50.0,20.0,21.2,38.26,18.0,42.16333333,21.89,36.5,20.39,35.9,19.1,45.96333333,1.2,97.0,758.1333333,1.0,33.0,0.767
12-01-2016 22:30,50.0,10.0,19.63333333,42.62666667,18.910625,42.2525,19.73,44.29,19.2,43.13333333,17.39,50.46666667,5.4,86.0,746.4,,34.5,3.2
13-04-2016 18:40,113.99270546116921,20.0,22.2,43.9,20.5,45.5,23.13333333,39.59,22.35666667,41.2,20.89,46.0,10.8,73.33333333,751.8333333,2.333333333,34.33333333,5.97
20-02-2016 10:50,116.88128819798027,10.0,20.16666667,41.82666667,18.96,42.86333333,20.65714286,38.97,17.56666667,41.6,17.93714286,59.23733355462652,8.97,92.83333333,754.55,6.0,42.66666667,7.82
06-04-2016 22:00,50.0,30.0,21.76,42.4,19.32333333,43.9,30.9766,39.56,21.39,,,59.99666667,8.3,72.0,751.6,7.0,40.0,3.5
30-01-2016 17:00,137.2100052750688,20.0,21.0,43.15666667,20.6,42.06,20.53,45.63,23.454847980571504,45.5,17.67777778,59.30611111,6.0,80.0,752.5,6.0,40.0,2.7
11-05-2016 10:10,50.0,10.0,24.79,48.91832498495078,23.474325385060357,44.41285714,25.17142857,46.82142857,25.79,44.5,23.79,54.03,17.4,79.33333333,748.6833333,1.0,38.16666667,13.6
03-04-2016 17:00,90.0,30.0,22.6,42.4,22.56666667,39.96666667,22.66666667,40.6,21.5,42.09,19.7,48.59,19.7,53.0,750.1,4.0,40.0,9.9
10-05-2016 19:40,90.0,10.0,25.2,48.53,24.478,47.66,26.0,44.09,25.32333333,46.53,24.82333333,,18.7,78.66666667,748.9666667,3.0,57.6452,14.9
21-05-2016 19:10,110.0,10.0,24.84,47.169,24.89459459,45.97958624050132,26.501,42.01,24.14594595,45.50702703,23.09054054,51.46993243,16.25007375502598,57.16666667,753.2166667,6.5,40.0,13.1
10-04-2016 06:40,50.0,10.0,21.2,39.46666667,18.0,44.2,22.5,38.9,20.1,37.79,19.85,46.396,2.73,95.66666667,752.4,1.0,,2.1
04-02-2016 08:50,50.0,20.0,20.79,43.72333333,19.89,42.7,21.64117647,42.99,20.22666667,42.79666667,18.7,55.76722222,4.0,94.5,762.7333333,6.0,59.16666667,3.22
04-04-2016 02:50,60.0,20.0,21.85666667,44.56,20.29,,23.0,41.7,21.1,85.2654,19.79,49.7,13.1,87.16666667,748.5166667,2.166666667,26.5,11.1
,60.0,10.0,19.92666667,37.09,16.79,40.73,20.29,37.9,18.73,35.2,17.7,47.09,,73.66666667,750.2166667,6.833333333,40.0,-0.5
03-03-2016 05:00,40.0,10.0,20.6,37.56,,38.43333333,29.9792,,19.39,36.66333333,18.1,49.12666667,3.9,92.0,742.4,5.0,40.0,2.7
25-04-2016 10:10,60.0,20.0,20.79,94.9318,18.23,40.0,22.0,34.29,20.92142857,35.29,19.89,41.09,5.5,,753.9166667,,24.33333333,3.63
16-03-2016 01:00,30.0,20.0,21.32333333,41.29,18.35666667,46.79,,38.5,21.2,37.2,18.7,47.5,4.4,,,3.0,55.0,3.3
06-04-2016 21:20,50.0,10.0,21.89,42.7225,19.53333333,43.76,22.79,39.4,21.5,39.82666667,20.96333333,63.36333333,8.5,72.0,751.6,7.666666667,40.0,3.63
21-01-2016 07:30,40.0,10.0,18.2,39.59,17.2,38.93,28.3347,39.9,17.1,37.56,16.07222222,53.99722222,-2.3,90.5,763.0,1.5,56.0,-3.65
23-03-2016 20:20,120.0,10.0,22.39,39.79,,41.86333333,28.9831,38.29,20.39,36.9,20.32333333,49.56,7.8,80.33333333,756.4666667,3.333333333,40.0,4.6
08-04-2016 18:50,110.67564524796515,30.0,22.29,47.7,20.39,48.83333333,24.26,41.43,21.2,39.76666667,20.52714286,66.29571429,9.77,74.0,753.2,2.333333333,40.0,5.33
04-02-2016 04:30,50.0,30.0,21.29,42.29,20.5,41.7,22.2,43.755,20.2,41.7,,57.36833333,1.95,,765.45,,34.5,0.45
26-03-2016 23:20,50.0,10.0,23.0,42.03,21.5,42.79,23.0,39.5,20.2,41.7,21.16666667,49.73333333,13.3,61.33333333,747.1,7.979162729229978,40.0,6.0
04-04-2016 10:50,380.0,20.0,21.79,45.73,21.46,45.66,24.2,42.19333333,,44.9,20.42666667,51.16666667,10.9,84.5,749.8833333,6.666666667,38.16666667,8.3
02-10-2016 09:00,110.0,20.0,20.89,42.46666667,20.2,40.53,21.79,,19.73333333,41.86333333,19.0,50.99333333,3.7,94.0,740.2,6.0,40.0,2.8
26-01-2016 17:40,50.0,20.0,19.85666667,45.29,19.1,44.645,20.35666667,44.0,18.79,46.09,17.5,52.59,9.8,74.66666667,760.0,8.666666667,40.0,5.47
15-05-2016 18:00,120.0,20.0,,37.23333333,22.29,35.92857143,24.29,35.29,24.2,34.46666667,23.03333333,37.46333333,12.3,55.0,761.0,,40.0,3.5
07-05-2016 20:50,50.0,20.0,25.1,39.09,24.7,37.43333333,25.39,37.29,24.5,37.26,23.26333333,60.52297357817481,14.131642543660567,50.83333333,751.3,1.166666667,40.0,10.9
20-04-2016 12:00,30.0,10.0,21.7,37.76666667,24.0,32.0,22.13333333,37.32666667,22.75142857,34.99857143,19.7,42.595,10.9,56.0,767.5,6.0,28.0,2.4
12-04-2016 17:50,130.0,20.0,22.96333333,54.82333333,22.39,42.93333333,23.35666667,39.56333333,23.16666667,38.26,21.39,46.2,13.7,58.5,751.2166667,3.0,40.0,5.63
22-05-2016 03:00,50.0,20.0,,50.45472727,24.09009009,48.62921922,26.97527273,44.61636364,23.93423423,47.49288288,22.85765766,53.04612613,17.6,77.0,750.2,2.0,40.0,13.4
27-02-2016 14:00,113.20844850840999,10.0,20.5,36.93,19.42666667,36.52666667,20.46,37.86666667,20.5,34.09,18.0,47.23857143,6.3,50.0,750.7,7.0,40.0,-3.5
19-05-2016 21:30,60.0,20.0,23.5,41.72333333,22.39,41.0,24.29,38.7,23.29,40.09,22.68,58.09520617562507,14.5,74.5,757.3,2.5,24.0,9.95
24-03-2016 23:20,50.0,20.0,22.2,,20.1,41.79,22.0,38.23,20.5,38.9,20.2,54.2,6.43,94.0,755.7666667,3.0,51.66666667,5.57
13-01-2016 09:00,155.81519920299144,20.0,18.85666667,44.06,18.06666667,43.46666667,19.39,43.59,19.03,44.0,18.29,56.66666667,5.0,88.0,755.2,4.0,29.0,3.2
30-04-2016 12:10,80.0,10.0,21.5,37.06,20.39,36.96666667,24.46333333,37.9,23.394894792563612,38.13333333,19.29,42.92666667,8.83,73.0,759.2333333,1.0,29.16666667,4.22
21-03-2016 09:40,60.0,10.0,21.2,38.79,18.82333333,42.5,22.0,36.9,19.6,,19.5,42.73,7.03,95.8406,761.6333333,3.0,25.33333333,4.8
23-04-2016 16:10,80.0,10.0,23.06666667,36.23,21.66666667,34.5,24.1,34.15666667,22.6,33.09,20.79,41.86333333,8.97,52.66666667,757.3,6.333333333,40.0,-0.3
08-04-2016 07:40,110.0,,21.03333333,40.66666667,18.32333333,45.06666667,22.23,38.43333333,20.35666667,38.5,19.7,47.7,5.07,98.33333333,754.4666667,1.333333333,61.0,4.8
14-05-2016 09:30,100.0,10.0,24.39,,23.29285714,,24.445,33.2,24.79,34.92857143,23.6,38.26857143,9.05,62.5,756.0,5.0,40.0,2.25
22-05-2016 20:40,120.0,10.0,24.96333333,50.39,23.29,51.0,25.79,45.4,24.2,48.16333333,23.1,53.88,13.8,95.33333333,750.2666667,4.666666667,27.33333333,13.0
28-04-2016 18:10,116.81659006087159,10.0,21.16666667,33.83333333,19.92666667,31.53333333,22.29333333,44.58413930926825,20.56666667,32.09,19.29,39.9,10.1,45.16666667,756.1166667,4.166666667,40.0,-1.33
23-04-2016 22:30,60.0,10.0,22.6,36.29,19.76,38.16333333,23.6,,22.1,31.89,21.2,51.63333333,3.55,74.5,759.1,,40.0,-0.7
16-04-2016 06:40,60.0,10.0,21.79,41.9,19.5,45.29,24.2,39.9,21.6,40.2,20.79,50.09,8.97,89.66666667,745.2333333,5.0,25.66666667,7.33
09-02-2016 16:50,120.0,30.0,22.35666667,43.13333333,21.89,40.7,22.5,41.93333333,19.5,41.0,19.6,49.2,3.95,91.66666667,738.1806014364824,5.833333333,30.0,2.65
11-04-2016 22:10,60.0,20.0,22.6,43.7,21.1,43.86333333,23.2,40.62666667,22.7,42.0,21.1,45.9,12.6,68.66666667,751.05,4.0,40.0,6.83
28-03-2016 06:40,40.0,10.0,,38.29,18.6,41.79,22.79,38.29,19.89,38.9,19.79,,8.07,75.33333333,741.2,12.33333333,40.0,3.9
14-01-2016 04:30,40.0,68.5457,18.66666667,42.29,18.0,41.5,19.7,43.29,18.29,42.12666667,17.5,62.79,3.35,89.5,751.55,5.5,28.5,1.8
04-04-2016 08:50,70.0,20.0,21.6,45.26666667,19.7,45.15330199520708,22.625,41.425,21.0,43.9,20.0,51.7,10.4,89.66666667,749.1333333,4.666666667,40.0,8.77
13-04-2016 07:00,104.46198985333709,10.0,22.06666667,41.49,19.1,45.56666667,23.7,38.5,22.13333333,38.03,20.89,46.82,5.0,93.0,750.2,1.0,42.42598456090865,4.0
18-01-2016 13:00,20.0,20.0,19.5,41.29,18.29,,19.79,40.7,,38.2,17.7,56.59,-1.1,72.0,757.8,3.0,40.0,-5.6
30-01-2016 14:30,130.0,10.0,20.1,45.29,19.76,43.93333333,,45.96333333,19.46333333,46.12666667,18.03333333,77.515,6.45,92.5,751.85,,34.5,5.3
12-05-2016 00:50,955.9153,30.0,25.0,48.0,23.31857143,49.05142857,26.5,45.09,25.39,45.27714286,24.0,56.76,14.0,96.0,745.7333333,1.333333333,,13.4
18-04-2016 01:40,60.0,10.0,21.89,38.7,18.39,42.7,22.39,37.7,22.1,37.0,20.5,44.66333333,2.6,91.66666667,760.3666667,1.0,40.0,1.3
05-04-2016 14:10,240.0,10.0,22.2,42.33333333,20.89,42.09,24.42666667,,21.0,,20.7,45.25666667,11.9,71.66666667,751.05,3.166666667,30.83333333,6.88
09-02-2016 18:30,140.0,20.0,22.39,,21.89,,22.39,41.62666667,19.39,40.7,19.5,49.06111111,4.1,93.0,735.6,4.0,40.0,3.05
11-03-2016 22:40,20.0,10.0,21.39,35.79,19.03333333,38.59,20.29,36.03,19.89,34.42,18.85666667,46.76333333,4.67,82.66666667,766.5,,52.0,2.0
02-04-2016 14:30,30.0,10.0,21.1,39.76,20.5,39.7,21.85666667,,19.945,38.59,19.39,44.7,9.9,71.5,756.5,2.0,25.0,4.95
04-02-2016 11:20,70.0,20.0,20.7,44.59,19.79,42.4,21.29555556,42.57,20.5,42.2,18.6,53.245,5.5,96.0,761.4666667,7.0,51.33333333,4.9
26-03-2016 12:40,130.0,20.0,21.5,41.29,20.0,43.12666667,24.2,39.89,20.23,40.96666667,20.1,60.583420580603374,12.3,70.0,754.7666667,9.333333333,40.0,6.87
16-02-2016 00:40,60.0,64.0357,21.29,39.09,19.13333333,40.2,21.0,39.59,21.92666667,37.76,19.2,42.93333333,-0.6,89.33333333,768.8666667,1.333333333,27.0,-2.2
18-02-2016 20:20,70.0,30.0,20.63333333,36.46666667,19.2,36.2,,36.4,,36.59,17.254,43.754,1.57,95.0,757.1,2.0,51.66666667,0.867
16-03-2016 10:20,120.0,20.0,20.73,40.5,20.85666667,39.0,22.23,39.46666667,21.39,35.65666667,18.7,47.245,5.83,62.66666667,764.8666667,8.0,32.66666667,-0.833
13-05-2016 19:10,124.6079915646718,10.0,24.527217369276418,39.72666667,25.22666667,36.16,25.01903853749333,35.36571429,25.5,40.276,21.88159055320107,57.66710941029102,19.7,49.66666667,749.0166667,9.0,30.83333333,8.83
04-03-2016 05:30,40.0,20.0,21.0,36.32142857,19.0,37.9,21.0,38.59,19.39,35.7,18.29,51.925,3.85,88.0,741.45,7.5,50.5,1.95
23-03-2016 22:10,70.0,89.5972,22.6,38.23,20.7,40.03,22.2,38.09,21.62333333,38.76666667,20.2,,6.82,84.5,756.8333333,2.0,38.16666667,4.3
12-01-2016 17:00,60.0,20.0,20.06666667,42.83333333,19.0,42.41818182,19.79,44.7,19.26,42.56,17.6,50.9,6.5,75.0,744.2,7.0,29.0,2.3
25-02-2016 10:00,100.0,30.0,20.15,,18.66666667,40.79666667,20.39,38.59,,36.76,17.89,49.03857143,3.0,85.0,772.0388,2.0,64.0,0.7
01-05-2016 14:50,140.0,20.0,21.82333333,35.29666667,22.13333333,32.36333333,22.29,,21.03333333,35.12666667,19.5,41.15666667,12.3,44.66666667,765.3333333,4.166666667,40.0,0.383
13-01-2016 12:20,40.0,10.0,19.2,43.6,18.5,41.79,19.39,43.62666667,19.39,42.86333333,17.63333333,52.56666667,5.83,76.66666667,757.3666667,5.666666667,36.33333333,2.03
15-04-2016 05:50,70.0,10.0,21.79,42.5,19.56666667,46.0,,40.2,22.1,40.79,29.768,51.29,9.6,93.66666667,747.8333333,5.0,30.83333333,8.57
10-03-2016 09:20,40.0,10.0,19.39,37.9,17.13,41.76666667,19.89,37.0,19.92666667,,17.92666667,43.63333333,2.63,83.0,757.2,1.0,,-0.0667
19-04-2016 10:50,,10.0,21.32333333,39.7,22.06666667,38.15666667,22.0,37.09,21.80428571,37.29,19.79,46.4,10.1,79.16666667,765.3666667,1.166666667,28.16666667,6.6
11-04-2016 09:50,70.0,,22.0,38.9,23.06666667,36.76,22.89,37.59,21.92666667,38.0,20.5,41.97142857,14.0,55.33333333,749.8833333,6.0,28.66666667,5.17
06-03-2016 20:00,420.0,10.0,20.29,41.73333333,,41.42666667,20.1,39.36333333,18.79,38.46666667,17.93333333,60.22666667,1.8,95.0,747.9,1.0,27.0,1.0
19-04-2016 20:00,110.0,30.0,22.29,39.96666667,20.82333333,,22.29,37.09,22.29,36.834,20.79,67.65,11.0,60.0,765.9,4.0,,3.4
12-04-2016 09:40,50.0,,21.82333333,41.65666667,22.99333333,39.76666667,23.1,38.46666667,22.73,39.76,20.80428571,43.01285714,11.7,75.0,752.0333333,2.666666667,40.0,7.43
07-03-2016 11:00,114.71063889643392,10.0,19.56666667,39.66333333,18.03333333,39.16333333,20.82333333,40.06,18.03333333,35.73,17.56666667,50.16333333,2.2,93.0,748.6,2.0,28.0,1.1
19-01-2016 01:10,40.0,10.0,20.1,39.29,18.7,39.09,19.7,40.09,19.7,38.5,17.39,63.44333333,-4.55,90.5,756.5333333,1.0,57.5,-5.92
18-03-2016 20:00,130.0,10.0,22.1,36.66333333,19.89,39.03,21.7,35.9,20.42666667,34.0,18.5,46.0,5.4,90.0,762.2,4.0,22.0,3.9
